"246","2","Raspberry_Pi_3","2017-07-02 23:05:06","27.02","19","0.01","2.19","0.38","4.25212","off"
"247","2","Raspberry_Pi_3","2017-07-02 23:15:06","27.02","19","0.03","2.16","0.37","4.23381","off"
"248","2","Raspberry_Pi_3","2017-07-02 23:20:06","30.02","19","0.37","0.37","0.37","2.41673","off"
"249","2","Raspberry_Pi_3","2017-07-02 23:25:05","27.02","19","0.01","2.14","0.37","4.22193","off"
"250","2","Raspberry_Pi_3","2017-07-02 23:30:06","28.02","19","2.13","0.41","0.38","2.48493","off"
"251","2","Raspberry_Pi_3","2017-07-02 23:35:05","27.02","19","0.06","2.12","0.37","4.20994","off"
"252","2","Raspberry_Pi_3","2017-07-02 23:40:06","27.02","19","0.01","2.11","0.37","4.2039","off"
"253","2","Raspberry_Pi_3","2017-07-02 23:45:06","27.02","19","0.05","2.1","0.37","4.19782","off"
"254","2","Raspberry_Pi_3","2017-07-02 23:50:05","27.02","19","0.01","2.1","0.37","4.19782","off"
"255","2","Raspberry_Pi_3","2017-07-02 23:55:06","27.02","19","0.01","2.09","0.37","4.19172","off"
"256","2","Raspberry_Pi_3","2017-07-03 00:00:06","27.02","19","0.01","2.09","0.37","4.19172","off"
"257","2","Raspberry_Pi_3","2017-07-03 00:05:05","27.02","19","0.04","2.07","0.37","4.17941","off"
"258","2","Raspberry_Pi_3","2017-07-03 00:10:06","28.02","19","0.01","2.07","0.37","4.17941","off"
"259","2","Raspberry_Pi_3","2017-07-03 00:15:06","28.02","19","0.06","2.06","0.37","4.17322","off"
"260","2","Raspberry_Pi_3","2017-07-03 00:20:05","28.02","19","0.38","0.38","0.38","2.43441","off"
"261","2","Raspberry_Pi_3","2017-07-03 00:25:06","28.02","19","0.01","2.04","0.37","4.16072","off"
"262","2","Raspberry_Pi_3","2017-07-03 00:30:06","28.02","19","2.04","0.38","0.37","2.43382","off"
"263","2","Raspberry_Pi_3","2017-07-03 00:35:05","28.02","19","2.04","0.37","0.37","2.41673","off"
"264","2","Raspberry_Pi_3","2017-07-03 00:40:06","29.02","18","0.01","2.03","0.37","4.15443","off"
"265","2","Raspberry_Pi_3","2017-07-03 00:45:06","28.02","19","0.01","2.03","0.37","4.15443","off"
"266","2","Raspberry_Pi_3","2017-07-03 00:50:06","28.02","19","2.02","0.37","0.36","2.41615","off"
"267","2","Raspberry_Pi_3","2017-07-03 00:55:06","30.02","21","0.01","2.02","0.35","4.14671","off"
"268","2","Raspberry_Pi_3","2017-07-03 01:00:06","28.02","19","0.01","2.02","0.37","4.1481","off"
"269","2","Raspberry_Pi_3","2017-07-03 01:05:06","28.02","19","0.01","2.01","0.36","4.14103","off"
"270","2","Raspberry_Pi_3","2017-07-03 01:10:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"271","2","Raspberry_Pi_3","2017-07-03 01:15:06","28.02","19","0.01","2","0.37","4.13535","off"
"272","2","Raspberry_Pi_3","2017-07-03 01:20:06","28","19","0.01","2","0.37","4.13535","off"
"273","2","Raspberry_Pi_3","2017-07-03 01:25:06","29.02","23","0.01","1.98","0.37","4.12246","off"
"274","2","Raspberry_Pi_3","2017-07-03 01:30:06","28.02","19","0.02","1.99","0.37","4.12892","off"
"275","2","Raspberry_Pi_3","2017-07-03 01:35:06","30.02","23","0.01","1.97","0.37","4.11597","off"
"276","2","Raspberry_Pi_3","2017-07-03 01:40:06","28.02","19","0.01","1.98","0.37","4.12246","off"
"277","2","Raspberry_Pi_3","2017-07-03 01:45:06","28.02","19","0.01","1.98","0.37","4.12246","off"
"278","2","Raspberry_Pi_3","2017-07-03 01:50:06","28.02","19","1.98","0.37","0.37","2.41673","off"
"279","2","Raspberry_Pi_3","2017-07-03 01:55:06","28.02","19","0.01","1.96","0.37","4.10945","off"
"280","2","Raspberry_Pi_3","2017-07-03 02:00:06","28.02","19","0.01","1.97","0.37","4.11597","off"
"281","2","Raspberry_Pi_3","2017-07-03 02:05:05","35.04","30","0.37","0.37","0.37","2.41673","off"
"282","2","Raspberry_Pi_3","2017-07-03 02:10:07","28","19","0.02","1.97","0.37","4.11597","off"
"283","2","Raspberry_Pi_3","2017-07-03 02:15:06","28","19","0.01","1.96","0.37","4.10945","off"
"284","2","Raspberry_Pi_3","2017-07-03 02:20:07","29.02","18","0.01","1.96","0.37","4.10945","off"
